ID,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,PS_ID,Can_ID,abbreviation,PCN_ID
14DP_HRK128_RR102IND,Haryana,Kurukshetra,DHARAM PAL,M,63,GEN,IND,Refrigerator,1994,0,1994,1498459,RR102,DP,HR,K128
14MS_HRK128_BH17IND,Haryana,Kurukshetra,MANOJ SHARMA,M,58,GEN,IND,Battery Torch,2765,0,2765,1498459,BH17,MS,HR,K128
14K_HRK128_CR68IND,Haryana,Kurukshetra,KUMAR,M,37,GEN,IND,Cauliflower,6061,0,6061,1498459,CR68,K,HR,K128
14VD_HRK128_CS18IND,Haryana,Kurukshetra,VISHNU DEV,M,66,GEN,IND,Candles,2083,0,2083,1498459,CS18,VD,HR,K128
14SS_HRK128_CN16IND,Haryana,Kurukshetra,SATISH SINGAL,M,54,GEN,IND,Ceiling Fan,760,0,760,1498459,CN16,SS,HR,K128
14NotA_HRK128_NA9NOTA,Haryana,Kurukshetra,None of the Above,NULL,NULL,NULL,NOTA,NOTA,2482,0,2482,1498459,NA9,NotA,HR,K128
14AKP_HRS129_HD2INC,Haryana,Sirsa,ASHOK KUMAR PASWAN,M,38,SC,INC,Hand,390615,19,390634,1660557,HD2,AKP,HR,S129
14RS_HRS129_SS100INLD,Haryana,Sirsa,RANJEET SINGH,M,43,SC,INLD,Spectacles,506213,157,506370,1660557,SS100,RS,HR,S129
14M_HRS129_ET4BSP,Haryana,Sirsa,MANGERAM,M,73,SC,BSP,Elephant,20746,4,20750,1660557,ET4,M,HR,S129
14K_HRS129_HR54CPM,Haryana,Sirsa,KUMAR,M,46,SC,CPM,"Hammer, Sickle and Star",11188,6,11194,1660557,HR54,K,HR,S129
14S_HRS129_TR103HJCBL,Haryana,Sirsa,SUSHIL,M,54,SC,HJCBL,Tractor,241028,39,241067,1660557,TR103,S,HR,S129
14PC_HRS129_BM26AAAP,Haryana,Sirsa,PURAN CHAND,M,58,SC,AAAP,Broom,66834,10,66844,1660557,BM26,PC,HR,S129
14BSK_HRS129_CA30BhSMP,Haryana,Sirsa,BALWANT SINGH KHALSA,M,45,SC,BhSMP,Camera,2196,5,2201,1660557,CA30,BSK,HR,S129
14K_HRS129_BE3SP,Haryana,Sirsa,KUMAR,M,43,SC,SP,Bicycle,4208,0,4208,1660557,BE3,K,HR,S129
14B_HRS129_GR7VIP,Haryana,Sirsa,BHOJRAJ,M,26,SC,VIP,Gas Cylinder,2350,0,2350,1660557,GR7,B,HR,S129
14HRH_HRS129_AW5JM,Haryana,Sirsa,HANS RAJ HANS,M,42,SC,JM,Auto- Rickshaw,2901,0,2901,1660557,AW5,HRH,HR,S129
14JPD_HRS129_BS31IND,Haryana,Sirsa,JAGDISHJI PARTHIJI DHARANI,M,39,SC,IND,Basket containing Fruits,2145,0,2145,1660557,BS31,JPD,HR,S129
14JB_HRS129_CN16IND,Haryana,Sirsa,JAIPAL BHATTI,M,44,SC,IND,Ceiling Fan,1365,0,1365,1660557,CN16,JB,HR,S129
14BMCR_HRS129_AR36IND,Haryana,Sirsa,BETA MAM CHAND RATTUWALA,M,55,SC,IND,Air Conditioner,1197,0,1197,1660557,AR36,BMCR,HR,S129
14MS_HRS129_AH8IND,Haryana,Sirsa,MANJEET SINGH,M,33,SC,IND,Almirah,1334,0,1334,1660557,AH8,MS,HR,S129
14MS_HRS129_BT6IND,Haryana,Sirsa,MEHAR SINGH,M,43,SC,IND,Bat,4136,0,4136,1660557,BT6,MS,HR,S129
14RK_HRS129_GE22IND,Haryana,Sirsa,RANVIR KHOBRA,M,26,SC,IND,Gas Stove,7308,0,7308,1660557,GE22,RK,HR,S129
14R_HRS129_SE11IND,Haryana,Sirsa,RAJBIR,M,28,SC,IND,Sewing Machine,5636,0,5636,1660557,SE11,R,HR,S129
14K_HRS129_HM39IND,Haryana,Sirsa,KUMAR,M,36,SC,IND,Harmonium,3432,0,3432,1660557,HM39,K,HR,S129
14NotA_HRS129_NA9NOTA,Haryana,Sirsa,None of the Above,NULL,NULL,NULL,NOTA,NOTA,4031,2,4033,1660557,NA9,NotA,HR,S129
14K_HRH130_TR103HJCBL,Haryana,Hisar,KULDEEP,M,45,GEN,HJCBL,Tractor,462219,412,462631,1517606,TR103,K,HR,H130
14DC_HRH130_SS100INLD,Haryana,Hisar,DUSHYANT CHAUTALA,M,26,GEN,INLD,Spectacles,494213,265,494478,1517606,SS100,DC,HR,H130
14BSE_HRH130_HR54CPM,Haryana,Hisar,BIREN SINGH ENGTI,M,56,GEN,CPM,"Hammer, Sickle and Star",6531,2,6533,1517606,HR54,BSE,HR,H130
14M_HRH130_ET4BSP,Haryana,Hisar,MANGERAM,M,45,GEN,BSP,Elephant,30437,9,30446,1517606,ET4,M,HR,H130
14PSG_HRH130_HD2INC,Haryana,Hisar,PABAN SINGH GHATOWAR,M,64,GEN,INC,Hand,102491,18,102509,1517606,HD2,PSG,HR,H130
14SP_HRH130_CA30BhSMP,Haryana,Hisar,SOM PARKASH,M,37,GEN,BhSMP,Camera,1464,7,1471,1517606,CA30,SP,HR,H130
14KS_HRH130_CT21BMUP,Haryana,Hisar,KULDEEP SINGH,M,25,SC,BMUP,Cot,705,0,705,1517606,CT21,KS,HR,H130
14MBSK_HRH130_SE11RPP(LB),Haryana,Hisar,MAMTA BALVEER SINGH KUSHWAH,F,46,GEN,RPP(LB),Sewing Machine,1195,0,1195,1517606,SE11,MBSK,HR,H130
14MS_HRH130_BM26AAAP,Haryana,Hisar,MUNNA SINGH,M,59,GEN,AAAP,Broom,28462,28,28490,1517606,BM26,MS,HR,H130
14AK_HRH130_BH17IND,Haryana,Hisar,ARUN KUMAR,M,31,GEN,IND,Battery Torch,307,0,307,1517606,BH17,AK,HR,H130
14AP_HRH130_CR13IND,Haryana,Hisar,ATAM PARKASH,M,58,GEN,IND,Cup & Saucer,300,0,300,1517606,CR13,AP,HR,H130
14US_HRH130_BN29IND,Haryana,Hisar,UMESH SINGH,M,51,GEN,IND,Balloon,342,0,342,1517606,BN29,US,HR,H130
14KSB_HRH130_GR45IND,Haryana,Hisar,KARTAR SINGH BHADANA,M,62,GEN,IND,Glass Tumbler,1143,0,1143,1517606,GR45,KSB,HR,H130
14K_HRH130_BN34IND,Haryana,Hisar,KULDEEP,M,33,GEN,IND,Batsman,1242,0,1242,1517606,BN34,K,HR,H130
14KS_HRH130_CT23IND,Haryana,Hisar,KARAN SINGH,M,37,GEN,IND,Coconut,1886,0,1886,1517606,CT23,KS,HR,H130
14K_HRH130_DI62IND,Haryana,Hisar,KULDEEP,M,30,GEN,IND,Dolli,5251,0,5251,1517606,DI62,K,HR,H130
14K_HRH130_BT53IND,Haryana,Hisar,KULDEEP,M,30,GEN,IND,BELT,2587,0,2587,1517606,BT53,K,HR,H130
14ML_HRH130_BD56IND,Haryana,Hisar,MADAN LAL,M,48,GEN,IND,Black Board,959,0,959,1517606,BD56,ML,HR,H130
14K_HRH130_DP77IND,Haryana,Hisar,KULDEEP,M,38,GEN,IND,Diesel Pump,395,0,395,1517606,DP77,K,HR,H130
14K_HRH130_BE41IND,Haryana,Hisar,KUMAR,M,32,GEN,IND,Bottle,388,0,388,1517606,BE41,K,HR,H130
14NRT_HRH130_BD51IND,Haryana,Hisar,NARENDRABHAI REVASHANKAR TRIVEDI,M,40,GEN,IND,Bread,408,0,408,1517606,BD51,NRT,HR,H130
14NKP_HRH130_CT72IND,Haryana,Hisar,NARESH KUMAR POOJALA,M,43,GEN,IND,Coat,587,0,587,1517606,CT72,NKP,HR,H130
14BK_HRH130_BH95IND,Haryana,Hisar,BALJEET KAUR,M,34,GEN,IND,Brush,208,0,208,1517606,BH95,BK,HR,H130
14PSG_HRH130_CN16IND,Haryana,Hisar,PABAN SINGH GHATOWAR,M,40,GEN,IND,Ceiling Fan,213,0,213,1517606,CN16,PSG,HR,H130
14Y_HRH130_CR65IND,Haryana,Hisar,YUDHVIR,M,45,GEN,IND,CALCULATOR,197,0,197,1517606,CR65,Y,HR,H130
14RK_HRH130_WW63IND,Haryana,Hisar,RAKESH KUMAR,M,27,GEN,IND,Window,176,0,176,1517606,WW63,RK,HR,H130
14RK_HRH130_BT6IND,Haryana,Hisar,RAJ KUMAR,M,31,GEN,IND,Bat,255,0,255,1517606,BT6,RK,HR,H130
14DSM_HRH130_BE87IND,Haryana,Hisar,DHEERAJ SINGH MAVAI,M,39,GEN,IND,Brief Case,600,0,600,1517606,BE87,DSM,HR,H130
14R_HRH130_AW5IND,Haryana,Hisar,RAJESH,M,39,SC,IND,Auto- Rickshaw,1723,0,1723,1517606,AW5,R,HR,H130
14RP_HRH130_CE84IND,Haryana,Hisar,RAM PAL,M,34,GEN,IND,Cake,463,0,463,1517606,CE84,RP,HR,H130
14VKP_HRH130_BS31IND,Haryana,Hisar,VIKAS KUMAR PRASAD,M,38,GEN,IND,Basket containing Fruits,684,0,684,1517606,BS31,VKP,HR,H130
14AKS_HRH130_CS18IND,Haryana,Hisar,AJAY KUMAR SHARMA,M,43,GEN,IND,Candles,1788,0,1788,1517606,CS18,AKS,HR,H130
14K_HRH130_CD25IND,Haryana,Hisar,KUMAR,M,29,GEN,IND,Carrom Board,1048,0,1048,1517606,CD25,K,HR,H130
14SK_HRH130_CT99IND,Haryana,Hisar,SHIV KUMAR,M,44,GEN,IND,CARPET,446,1,447,1517606,CT99,SK,HR,H130
14K_HRH130_CT74IND,Haryana,Hisar,KUMAR,M,55,GEN,IND,Carrot,371,0,371,1517606,CT74,K,HR,H130
14S_HRH130_CR68IND,Haryana,Hisar,SATBIR,M,53,GEN,IND,Cauliflower,363,0,363,1517606,CR68,S,HR,H130
14S_HRH130_CD104IND,Haryana,Hisar,SITA,M,34,GEN,IND,CHESS BOARD,127,1,128,1517606,CD104,S,HR,H130
14K_HRH130_BT58IND,Haryana,Hisar,K.S.SOMASUNDER,M,44,GEN,IND,BUCKET,134,0,134,1517606,BT58,K,HR,H130
14S_HRH130_CS12IND,Haryana,Hisar,SUSHIL,M,39,GEN,IND,Chappals,700,0,700,1517606,CS12,S,HR,H130
14S_HRH130_CS88IND,Haryana,Hisar,SUSHIL,M,41,GEN,IND,CUTTING PLIERS,273,0,273,1517606,CS88,S,HR,H130
14ARM_HRH130_EE61IND,Haryana,Hisar,ALAGAAPURAM R. MOHANRAJ,M,42,SC,IND,Electric Pole,245,0,245,1517606,EE61,ARM,HR,H130
14NotA_HRH130_NA9NOTA,Haryana,Hisar,None of the Above,NULL,NULL,NULL,NOTA,NOTA,1643,2,1645,1517606,NA9,NotA,HR,H130
14AKS_HRK131_HD2INC,Haryana,Karnal,ARVIND KUMAR SHARMA,M,51,GEN,INC,Hand,234657,13,234670,1684321,HD2,AKS,HR,K131
14K_HRK131_LS19BJP,Haryana,Karnal,KUMAR,M,57,GEN,BJP,Lotus,594704,113,594817,1684321,LS19,K,HR,K131
14BSS_HRK131_SS100INLD,Haryana,Karnal,BALWINDER SINGH SANDHU,M,58,GEN,INLD,Spectacles,187893,9,187902,1684321,SS100,BSS,HR,K131
14BMCR_HRK131_EE59CPI,Haryana,Karnal,BETA MAM CHAND RATTUWALA,M,70,GEN,CPI,Ears of Corn And Sickle,10945,0,10945,1684321,EE59,BMCR,HR,K131
14V_HRK131_ET4BSP,Haryana,Karnal,VIRENDER,M,59,GEN,BSP,Elephant,102624,4,102628,1684321,ET4,V,HR,K131
14BAM_HRK131_LN43AIFB,Haryana,Karnal,BHATT ASHISHKUMAR MANOJKUMAR,M,30,GEN,AIFB,Lion,1314,0,1314,1684321,LN43,BAM,HR,K131
14USAPS_HRK131_FE92BSCP,Haryana,Karnal,UDAY SINGH ALIAS PAPPU SINGH,M,38,GEN,BSCP,FLUTE,885,0,885,1684321,FE92,USAPS,HR,K131
14BMCR_HRK131_GR7LPR,Haryana,Karnal,BETA MAM CHAND RATTUWALA,M,66,GEN,LPR,Gas Cylinder,1144,0,1144,1684321,GR7,BMCR,HR,K131
14D_HRK131_SE11RPI(A),Haryana,Karnal,DEVENDER,M,29,GEN,RPI(A),Sewing Machine,759,0,759,1684321,SE11,D,HR,K131
14PCS_HRK131_SS15RAKP,Haryana,Karnal,PRABHASH CHANDRA SHARMA,M,50,GEN,RAKP,Scissors,806,0,806,1684321,SS15,PCS,HR,K131
14PS_HRK131_BM26AAAP,Haryana,Karnal,PARAMJIT SINGH,M,36,GEN,AAAP,Broom,32057,3,32060,1684321,BM26,PS,HR,K131
14KRMN_HRK131_GR45RJP(E),Haryana,Karnal,KINJARAPU RAM MOHAN NAIDU,M,47,GEN,RJP(E),Glass Tumbler,2654,0,2654,1684321,GR45,KRMN,HR,K131
14MS_HRK131_CN16RVNP,Haryana,Karnal,MUNNA SINGH,M,67,GEN,RVNP,Ceiling Fan,865,0,865,1684321,CN16,MS,HR,K131
14A_HRK131_AR36IND,Haryana,Karnal,ARVIND,M,45,GEN,IND,Air Conditioner,1260,0,1260,1684321,AR36,A,HR,K131
14PCS_HRK131_BT6IND,Haryana,Karnal,PRABHASH CHANDRA SHARMA,M,39,GEN,IND,Bat,1757,0,1757,1684321,BT6,PCS,HR,K131
14JPD_HRK131_IN44IND,Haryana,Karnal,JAGDISHJI PARTHIJI DHARANI,M,65,GEN,IND,Iron,3442,0,3442,1684321,IN44,JPD,HR,K131
14MS_HRK131_PT49IND,Haryana,Karnal,MUNNA SINGH,M,55,GEN,IND,Pot,2775,0,2775,1684321,PT49,MS,HR,K131
14MH_HRK131_KE82IND,Haryana,Karnal,MAHMOOD HASSAN,M,54,GEN,IND,Kettle,2723,0,2723,1684321,KE82,MH,HR,K131
14RP_HRK131_AH8IND,Haryana,Karnal,RAM PAL,M,36,GEN,IND,Almirah,1276,0,1276,1684321,AH8,RP,HR,K131
14RK_HRK131_CS18IND,Haryana,Karnal,RAJESH KUMAR,M,34,GEN,IND,Candles,1937,0,1937,1684321,CS18,RK,HR,K131
14RPS_HRK131_TE57IND,Haryana,Karnal,RAM PAL SHARMA,M,57,GEN,IND,Table,940,0,940,1684321,TE57,RPS,HR,K131
14S_HRK131_RG14IND,Haryana,Karnal,SHASHI,F,52,GEN,IND,Ring,1544,0,1544,1684321,RG14,S,HR,K131
14SBP_HRK131_CT23IND,Haryana,Karnal,SAVITRI BAI PHULE,F,42,SC,IND,Coconut,1468,0,1468,1684321,CT23,SBP,HR,K131
14NotA_HRK131_NA9NOTA,Haryana,Karnal,None of the Above,NULL,NULL,NULL,NOTA,NOTA,2929,0,2929,1684321,NA9,NotA,HR,K131
14DSM_HRS132_HD2INC,Haryana,Sonipat,DALBIR SINGH MALIK,M,64,GEN,INC,Hand,269727,62,269789,1417188,HD2,DSM,HR,S132
14PS_HRS132_SS100INLD,Haryana,Sonipat,PALA SINGH,M,50,GEN,INLD,Spectacles,264284,120,264404,1417188,SS100,PS,HR,S132
14RC_HRS132_LS19BJP,Haryana,Sonipat,RAMESH CHAND,M,54,GEN,BJP,Lotus,346979,224,347203,1417188,LS19,RC,HR,S132
14SS_HRS132_ET4BSP,Haryana,Sonipat,SUMAN SINGH,M,65,GEN,BSP,Elephant,24102,1,24103,1417188,ET4,SS,HR,S132
14AK_HRS132_KE24RBHP,Haryana,Sonipat,ANIL KUMAR,M,27,GEN,RBHP,Kite,468,0,468,1417188,KE24,AK,HR,S132
14ASD_HRS132_EE61RJAVP,Haryana,Sonipat,ANUP SING DAHIYA,M,66,GEN,RJAVP,Electric Pole,259,0,259,1417188,EE61,ASD,HR,S132
14K_HRS132_SE11RPI(A),Haryana,Sonipat,KUMAR,M,37,GEN,RPI(A),Sewing Machine,492,0,492,1417188,SE11,K,HR,S132
14GSV_HRS132_GR7PHRC,Haryana,Sonipat,GULAB SINGH (VIVEK),M,42,GEN,PHRC,Gas Cylinder,916,0,916,1417188,GR7,GSV,HR,S132
14BJSM_HRS132_BM26AAAP,Haryana,Sonipat,BRITTO JAI SINGH M,M,62,GEN,AAAP,Broom,48565,32,48597,1417188,BM26,BJSM,HR,S132
14MS_HRS132_CN16RVNP,Haryana,Sonipat,MUNNA SINGH,M,28,GEN,RVNP,Ceiling Fan,671,0,671,1417188,CN16,MS,HR,S132
14AP_HRS132_GR45SUCI,Haryana,Sonipat,ATAM PARKASH,M,60,GEN,SUCI,Glass Tumbler,1757,0,1757,1417188,GR45,AP,HR,S132
14DJS_HRS132_BT6IND,Haryana,Sonipat,DR. JAGBIR SINGH,M,29,SC,IND,Bat,357,0,357,1417188,BT6,DJS,HR,S132
14JS_HRS132_BH17IND,Haryana,Sonipat,JASWANT SINGH,M,52,GEN,IND,Battery Torch,656,0,656,1417188,BH17,JS,HR,S132
14PS_HRS132_SS15IND,Haryana,Sonipat,PALA SINGH,M,64,GEN,IND,Scissors,1375,0,1375,1417188,SS15,PS,HR,S132
14BK_HRS132_AH8IND,Haryana,Sonipat,BIJENDER KUMAR,M,36,SC,IND,Almirah,965,0,965,1417188,AH8,BK,HR,S132
14BD_HRS132_BN34IND,Haryana,Sonipat,BHUPESHWAR DAYAL,M,37,GEN,IND,Batsman,2524,1,2525,1417188,BN34,BD,HR,S132
14MK_HRS132_BT58IND,Haryana,Sonipat,MANOJ KUMAR,M,37,GEN,IND,BUCKET,2417,0,2417,1417188,BT58,MK,HR,S132
14R_HRS132_CR68IND,Haryana,Sonipat,RAMESH,M,53,GEN,IND,Cauliflower,4405,0,4405,1417188,CR68,R,HR,S132
14DSJ_HRS132_CS12IND,Haryana,Sonipat,DR. SANJAY JAISWAL,M,40,GEN,IND,Chappals,3950,0,3950,1417188,CS12,DSJ,HR,S132
14SDC_HRS132_AW5IND,Haryana,Sonipat,SANT DHARAMVEER CHOTIWALA,M,42,GEN,IND,Auto- Rickshaw,943,0,943,1417188,AW5,SDC,HR,S132
14SNR_HRS132_HL90IND,Haryana,Sonipat,SATYA NARAYAN RAM,M,47,GEN,IND,HOCKEY & BALL,550,0,550,1417188,HL90,SNR,HR,S132
14SS_HRS132_TN10IND,Haryana,Sonipat,SURINDER SINGH,M,36,GEN,IND,Television,899,0,899,1417188,TN10,SS,HR,S132
14SS_HRS132_CR13IND,Haryana,Sonipat,SUKHBIR SINGH,M,58,GEN,IND,Cup & Saucer,5534,0,5534,1417188,CR13,SS,HR,S132
14NotA_HRS132_NA9NOTA,Haryana,Sonipat,None of the Above,NULL,NULL,NULL,NOTA,NOTA,2401,2,2403,1417188,NA9,NotA,HR,S132
14SP_HRR133_LS19BJP,Haryana,Rohtak,SOM PARKASH,M,52,GEN,BJP,Lotus,318984,452,319436,1567508,LS19,SP,HR,R133
14DSH_HRR133_HD2INC,Haryana,Rohtak,DEEPENDER SINGH HOODA,M,36,GEN,INC,Hand,489900,163,490063,1567508,HD2,DSH,HR,R133
14MK_HRR133_ET4BSP,Haryana,Rohtak,MANOJ KUMAR,M,41,GEN,BSP,Elephant,18682,8,18690,1567508,ET4,MK,HR,R133
14SS_HRR133_SS100INLD,Haryana,Rohtak,SHAMSHER SINGH,M,56,GEN,INLD,Spectacles,151085,35,151120,1567508,SS100,SS,HR,R133
14A_HRR133_KE24RBHP,Haryana,Rohtak,ANIL,M,30,GEN,RBHP,Kite,828,1,829,1567508,KE24,A,HR,R133
14JM_HRR133_GR45SUCI,Haryana,Rohtak,JAIKARAN MANDAUTHI,M,68,GEN,SUCI,Glass Tumbler,2497,0,2497,1567508,GR45,JM,HR,R133
14N_HRR133_BM26AAAP,Haryana,Rohtak,NAVEEN,M,33,GEN,AAAP,Broom,46739,20,46759,1567508,BM26,N,HR,R133
14RK_HRR133_LE71IBSPK,Haryana,Rohtak,RAVINDER KUMAR,M,37,SC,IBSPK,Lady Purse,418,0,418,1567508,LE71,RK,HR,R133
14SK_HRR133_FS80AITC,Haryana,Rohtak,SUNIL KUMAR,M,46,GEN,AITC,Flowers and Grass,947,0,947,1567508,FS80,SK,HR,R133
14KS_HRR133_BN29IND,Haryana,Rohtak,KARAN SINGH,M,60,GEN,IND,Balloon,394,0,394,1567508,BN29,KS,HR,R133
14BJSM_HRR133_SE11IND,Haryana,Rohtak,BRITTO JAI SINGH M,M,59,GEN,IND,Sewing Machine,614,0,614,1567508,SE11,BJSM,HR,R133
14PAV_HRR133_CN16IND,Haryana,Rohtak,PALLIPATTU. ABHINAV VISHNU,M,39,SC,IND,Ceiling Fan,3151,0,3151,1567508,CN16,PAV,HR,R133
14PSG_HRR133_CS18IND,Haryana,Rohtak,PABAN SINGH GHATOWAR,M,66,GEN,IND,Candles,2032,0,2032,1567508,CS18,PSG,HR,R133
14S_HRR133_EE61IND,Haryana,Rohtak,SATYAPAL,M,44,GEN,IND,Electric Pole,2449,0,2449,1567508,EE61,S,HR,R133
14NotA_HRR133_NA9NOTA,Haryana,Rohtak,None of the Above,NULL,NULL,NULL,NOTA,NOTA,4931,1,4932,1567508,NA9,NotA,HR,R133
14D_HRB134_LS19BJP,Haryana,Bhiwani-Mahendragarh,DHARAMBIR,M,59,GEN,BJP,Lotus,404065,477,404542,1473912,LS19,D,HR,B134
14VBS_HRB134_SS100INLD,Haryana,Bhiwani-Mahendragarh,VIJAY BAHADUR SINGH,M,57,GEN,INLD,Spectacles,275062,86,275148,1473912,SS100,VBS,HR,B134
14RP_HRB134_ET4BSP,Haryana,Bhiwani-Mahendragarh,RAM PAL,M,44,GEN,BSP,Elephant,27823,11,27834,1473912,ET4,RP,HR,B134
14MS_HRB134_HR54CPM,Haryana,Bhiwani-Mahendragarh,MUNNA SINGH,M,43,GEN,CPM,"Hammer, Sickle and Star",3439,2,3441,1473912,HR54,MS,HR,B134
14SC_HRB134_HD2INC,Haryana,Bhiwani-Mahendragarh,SHRUTI CHOUDHRY,F,38,GEN,INC,Hand,268007,108,268115,1473912,HD2,SC,HR,B134
14D_HRB134_GR7LPR,Haryana,Bhiwani-Mahendragarh,DHARAMBIR,M,44,SC,LPR,Gas Cylinder,1617,0,1617,1473912,GR7,D,HR,B134
14NK_HRB134_BE3SP,Haryana,Bhiwani-Mahendragarh,NARESH KUMAR,M,29,GEN,SP,Bicycle,1493,0,1493,1473912,BE3,NK,HR,B134
14R_HRB134_CT21BMUP,Haryana,Bhiwani-Mahendragarh,RAJIV,M,34,SC,BMUP,Cot,603,0,603,1473912,CT21,R,HR,B134
14L_HRB134_BM26AAAP,Haryana,Bhiwani-Mahendragarh,LALITA,M,39,GEN,AAAP,Broom,22172,28,22200,1473912,BM26,L,HR,B134
14DCG_HRB134_AW5RBC,Haryana,Bhiwani-Mahendragarh,DULAL CHANDRA GOSWAMI,M,54,GEN,RBC,Auto- Rickshaw,6265,0,6265,1473912,AW5,DCG,HR,B134
14S_HRB134_TE57NLP,Haryana,Bhiwani-Mahendragarh,SAMSER,M,43,SC,NLP,Table,391,0,391,1473912,TE57,S,HR,B134
14MS_HRB134_CS18IND,Haryana,Bhiwani-Mahendragarh,MUNNA SINGH,M,40,SC,IND,Candles,1060,0,1060,1473912,CS18,MS,HR,B134
14D_HRB134_CT23IND,Haryana,Bhiwani-Mahendragarh,DHARAMBIR,M,54,GEN,IND,Coconut,708,0,708,1473912,CT23,D,HR,B134
14HS_HRB134_CE84IND,Haryana,Bhiwani-Mahendragarh,HARI SINGH,M,53,GEN,IND,Cake,995,0,995,1473912,CE84,HS,HR,B134
14DS_HRB134_CR68IND,Haryana,Bhiwani-Mahendragarh,DHARAMBIR SINGH,M,44,GEN,IND,Cauliflower,2357,0,2357,1473912,CR68,DS,HR,B134
14NP_HRB134_CR13IND,Haryana,Bhiwani-Mahendragarh,NARENDER PICHOPA-KHURD,M,30,GEN,IND,Cup & Saucer,3151,0,3151,1473912,CR13,NP,HR,B134
14SRMG_HRB134_RG14IND,Haryana,Bhiwani-Mahendragarh,SHARMA RAJMAL MOHANLAL (GABBAR),M,78,GEN,IND,Ring,3195,0,3195,1473912,RG14,SRMG,HR,B134
14MS_HRB134_LX38IND,Haryana,Bhiwani-Mahendragarh,MUNNA SINGH,M,52,GEN,IND,Letter Box,1334,0,1334,1473912,LX38,MS,HR,B134
14MS_HRB134_EE61IND,Haryana,Bhiwani-Mahendragarh,MADHVI SINGH,M,56,SC,IND,Electric Pole,393,0,393,1473912,EE61,MS,HR,B134
14RK_HRB134_CN16IND,Haryana,Bhiwani-Mahendragarh,RAKESH KUMAR,M,43,GEN,IND,Ceiling Fan,292,1,293,1473912,CN16,RK,HR,B134
14VB_HRB134_BN29IND,Haryana,Bhiwani-Mahendragarh,VEDPARKASH BHARTIYA,M,36,SC,IND,Balloon,1020,0,1020,1473912,BN29,VB,HR,B134
14SSG_HRB134_BT6IND,Haryana,Bhiwani-Mahendragarh,SHER SINGH GHUBAYA,M,61,GEN,IND,Bat,361,0,361,1473912,BT6,SSG,HR,B134
14RSSBS_HRB134_AH8IND,Haryana,Bhiwani-Mahendragarh,RAKESH SINGH S/O BALJOR SINGH,M,37,GEN,IND,Almirah,296,1,297,1473912,AH8,RSSBS,HR,B134
14RSSN_HRB134_TP75IND,Haryana,Bhiwani-Mahendragarh,RAKESH SINGH S/O NATHURAM,M,34,GEN,IND,Table Lamp,826,0,826,1473912,TP75,RSSN,HR,B134
14SS_HRB134_BT58IND,Haryana,Bhiwani-Mahendragarh,SUKHBIR SINGH,M,47,GEN,IND,BUCKET,275,0,275,1473912,BT58,SS,HR,B134
14SC_HRB134_KE24IND,Haryana,Bhiwani-Mahendragarh,SUDHIR CHANDWAS,M,27,GEN,IND,Kite,523,0,523,1473912,KE24,SC,HR,B134
14NotA_HRB134_NA9NOTA,Haryana,Bhiwani-Mahendragarh,None of the Above,NULL,NULL,NULL,NOTA,NOTA,1994,0,1994,1473912,NA9,NotA,HR,B134
14RIS_HRG135_LS19BJP,Haryana,Gurgaon,RAO INDERJIT SINGH,M,64,GEN,BJP,Lotus,644486,294,644780,1844906,LS19,RIS,HR,G135
14SAH_HRG135_SS100INLD,Haryana,Gurgaon,SYED ALAMDAR HUSSAIN,M,52,GEN,INLD,Spectacles,370052,6,370058,1844906,SS100,SAH,HR,G135
14DP_HRG135_ET4BSP,Haryana,Gurgaon,DHARAM PAL,M,42,GEN,BSP,Elephant,65007,2,65009,1844906,ET4,DP,HR,G135
14DP_HRG135_HD2INC,Haryana,Gurgaon,DHARAM PAL,M,71,GEN,INC,Hand,133697,16,133713,1844906,HD2,DP,HR,G135
14MAL_HRG135_BN29RUC,Haryana,Gurgaon,MOHAMMAD AKBAR LONE,M,42,GEN,RUC,Balloon,1429,0,1429,1844906,BN29,MAL,HR,G135
14ACM_HRG135_AW5NAJC,Haryana,Gurgaon,ASHOK CHAKRAVARTHI M.B,M,50,GEN,NAJC,Auto- Rickshaw,713,0,713,1844906,AW5,ACM,HR,G135
14US_HRG135_BT58RMOP,Haryana,Gurgaon,UMESH SINGH,M,27,GEN,RMOP,BUCKET,923,0,923,1844906,BT58,US,HR,G135
14YY_HRG135_BM26AAAP,Haryana,Gurgaon,YOGENDRA YADAV,M,50,GEN,AAAP,Broom,79442,14,79456,1844906,BM26,YY,HR,G135
14K_HRG135_CT21BMUP,Haryana,Gurgaon,KUMAR,M,41,GEN,BMUP,Cot,1153,0,1153,1844906,CT21,K,HR,G135
14DALMJ_HRG135_BS31IND,Haryana,Gurgaon,DR. ABDUL LATIF (MIYA JI),M,58,GEN,IND,Basket containing Fruits,699,0,699,1844906,BS31,DALMJ,HR,G135
14SFA_HRG135_CR13IND,Haryana,Gurgaon,SYED FAISAL ALI,M,43,GEN,IND,Cup & Saucer,455,0,455,1844906,CR13,SFA,HR,G135
14RD_HRG135_SE11IND,Haryana,Gurgaon,RANI DEVI,F,36,GEN,IND,Sewing Machine,489,0,489,1844906,SE11,RD,HR,G135
